Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,RoundNumber,Race Type,EventName
0 days 01:21:30.913000,16,0 days 00:01:16.670000,19.0,,,0 days 00:00:19.876000,0 days 00:00:39.611000,0 days 00:00:17.183000,0 days 01:20:34.119000,0 days 01:21:13.730000,0 days 01:21:30.913000,305.0,248.0,316.0,293.0,False,SOFT,22.0,False,1,0 days 01:20:14.243000,Ferrari,LEC,1,True,2023-11-04 18:56:18.238,20,Sprint Race,São Paulo Grand Prix
0 days 01:22:47.308000,16,0 days 00:01:16.395000,20.0,,,0 days 00:00:19.863000,0 days 00:00:39.305000,0 days 00:00:17.227000,0 days 01:21:50.776000,0 days 01:22:30.081000,0 days 01:22:47.308000,320.0,246.0,335.0,289.0,False,SOFT,23.0,False,1,0 days 01:21:30.913000,Ferrari,LEC,1,True,2023-11-04 18:57:34.908,20,Sprint Race,São Paulo Grand Prix
0 days 01:24:03.736000,16,0 days 00:01:16.428000,21.0,,,0 days 00:00:20.042000,0 days 00:00:39.054000,0 days 00:00:17.332000,0 days 01:23:07.350000,0 days 01:23:46.404000,0 days 01:24:03.736000,302.0,241.0,312.0,330.0,False,SOFT,24.0,False,1,0 days 01:22:47.308000,Ferrari,LEC,1,True,2023-11-04 18:58:51.303,20,Sprint Race,São Paulo Grand Prix
0 days 01:25:19.966000,16,0 days 00:01:16.230000,22.0,,,0 days 00:00:19.725000,0 days 00:00:39.155000,0 days 00:00:17.350000,0 days 01:24:23.461000,0 days 01:25:02.616000,0 days 01:25:19.966000,306.0,248.0,313.0,289.0,False,SOFT,25.0,False,1,0 days 01:24:03.736000,Ferrari,LEC,1,True,2023-11-04 19:00:07.731,20,Sprint Race,São Paulo Grand Prix
0 days 01:26:36.440000,16,0 days 00:01:16.474000,23.0,,,0 days 00:00:19.940000,0 days 00:00:39.160000,0 days 00:00:17.374000,0 days 01:25:39.906000,0 days 01:26:19.066000,0 days 01:26:36.440000,,251.0,313.0,291.0,False,SOFT,26.0,False,1,0 days 01:25:19.966000,Ferrari,LEC,1,True,2023-11-04 19:01:23.961,20,Sprint Race,São Paulo Grand Prix
0 days 01:27:52.994000,16,0 days 00:01:16.554000,24.0,,,0 days 00:00:19.924000,0 days 00:00:39.276000,0 days 00:00:17.354000,0 days 01:26:56.364000,0 days 01:27:35.640000,0 days 01:27:52.994000,,249.0,312.0,293.0,False,SOFT,27.0,False,1,0 days 01:26:36.440000,Ferrari,LEC,1,True,2023-11-04 19:02:40.435,20,Sprint Race,São Paulo Grand Prix
0 days 00:58:39.269000,22,,1.0,0 days 00:24:43.292000,,,0 days 00:00:39.376000,0 days 00:00:17.127000,,0 days 00:58:22.191000,0 days 00:58:39.269000,312.0,251.0,313.0,230.0,False,SOFT,1.0,True,1,0 days 00:57:16.942000,AlphaTauri,TSU,1,False,2023-11-04 18:33:20.937,20,Sprint Race,São Paulo Grand Prix
0 days 00:59:54.801000,22,0 days 00:01:15.532000,2.0,,,0 days 00:00:19.466000,0 days 00:00:39.230000,0 days 00:00:16.836000,0 days 00:58:58.735000,0 days 00:59:37.965000,0 days 00:59:54.801000,319.0,245.0,332.0,308.0,True,SOFT,2.0,True,1,0 days 00:58:39.269000,AlphaTauri,TSU,1,True,2023-11-04 18:34:43.264,20,Sprint Race,São Paulo Grand Prix
0 days 01:01:10.361000,22,0 days 00:01:15.560000,3.0,,,0 days 00:00:19.329000,0 days 00:00:39.267000,0 days 00:00:16.964000,0 days 01:00:14.130000,0 days 01:00:53.397000,0 days 01:01:10.361000,323.0,249.0,330.0,301.0,False,SOFT,3.0,True,1,0 days 00:59:54.801000,AlphaTauri,TSU,1,True,2023-11-04 18:35:58.796,20,Sprint Race,São Paulo Grand Prix
0 days 01:02:26.285000,22,0 days 00:01:15.924000,4.0,,,0 days 00:00:19.460000,0 days 00:00:39.578000,0 days 00:00:16.886000,0 days 01:01:29.821000,0 days 01:02:09.399000,0 days 01:02:26.285000,325.0,250.0,333.0,319.0,False,SOFT,4.0,True,1,0 days 01:01:10.361000,AlphaTauri,TSU,1,True,2023-11-04 18:37:14.356,20,Sprint Race,São Paulo Grand Prix
0 days 01:03:42.508000,22,0 days 00:01:16.223000,5.0,,,0 days 00:00:19.761000,0 days 00:00:39.349000,0 days 00:00:17.113000,0 days 01:02:46.046000,0 days 01:03:25.395000,0 days 01:03:42.508000,324.0,243.0,330.0,284.0,False,SOFT,5.0,True,1,0 days 01:02:26.285000,AlphaTauri,TSU,1,True,2023-11-04 18:38:30.280,20,Sprint Race,São Paulo Grand Prix
0 days 01:04:58.284000,22,0 days 00:01:15.776000,6.0,,,0 days 00:00:19.661000,0 days 00:00:39.119000,0 days 00:00:16.996000,0 days 01:04:02.169000,0 days 01:04:41.288000,0 days 01:04:58.284000,323.0,254.0,328.0,297.0,False,SOFT,6.0,True,1,0 days 01:03:42.508000,AlphaTauri,TSU,1,True,2023-11-04 18:39:46.503,20,Sprint Race,São Paulo Grand Prix
0 days 01:06:14.296000,22,0 days 00:01:16.009000,7.0,,,,0 days 00:00:39.214000,0 days 00:00:17.134000,,0 days 01:05:57.264000,0 days 01:06:14.436000,322.0,246.0,328.0,296.0,False,SOFT,7.0,True,1,0 days 01:04:58.284000,AlphaTauri,TSU,1,False,2023-11-04 18:41:02.279,20,Sprint Race,São Paulo Grand Prix
0 days 01:07:30.195000,22,0 days 00:01:15.899000,8.0,,,0 days 00:00:19.610000,0 days 00:00:39.137000,0 days 00:00:17.152000,0 days 01:06:33.906000,0 days 01:07:13.043000,0 days 01:07:30.195000,,252.0,326.0,302.0,False,SOFT,8.0,True,1,0 days 01:06:14.296000,AlphaTauri,TSU,1,True,2023-11-04 18:42:18.291,20,Sprint Race,São Paulo Grand Prix
0 days 01:08:46.446000,22,0 days 00:01:16.251000,9.0,,,0 days 00:00:19.653000,0 days 00:00:39.378000,0 days 00:00:17.220000,0 days 01:07:49.848000,0 days 01:08:29.226000,0 days 01:08:46.446000,320.0,247.0,328.0,290.0,False,SOFT,9.0,True,1,0 days 01:07:30.195000,AlphaTauri,TSU,1,True,2023-11-04 18:43:34.190,20,Sprint Race,São Paulo Grand Prix
0 days 01:10:02.420000,22,0 days 00:01:15.974000,10.0,,,0 days 00:00:19.611000,0 days 00:00:39.204000,0 days 00:00:17.159000,0 days 01:09:06.057000,0 days 01:09:45.261000,0 days 01:10:02.420000,321.0,248.0,328.0,304.0,False,SOFT,10.0,True,1,0 days 01:08:46.446000,AlphaTauri,TSU,1,True,2023-11-04 18:44:50.441,20,Sprint Race,São Paulo Grand Prix
0 days 01:11:18.839000,22,0 days 00:01:16.419000,11.0,,,0 days 00:00:19.769000,0 days 00:00:39.521000,0 days 00:00:17.129000,0 days 01:10:22.189000,0 days 01:11:01.710000,0 days 01:11:18.839000,315.0,249.0,327.0,298.0,False,SOFT,11.0,True,1,0 days 01:10:02.420000,AlphaTauri,TSU,1,True,2023-11-04 18:46:06.415,20,Sprint Race,São Paulo Grand Prix
0 days 01:12:35.245000,22,0 days 00:01:16.406000,12.0,,,0 days 00:00:19.650000,0 days 00:00:39.548000,0 days 00:00:17.208000,0 days 01:11:38.489000,0 days 01:12:18.037000,0 days 01:12:35.245000,,247.0,328.0,296.0,False,SOFT,12.0,True,1,0 days 01:11:18.839000,AlphaTauri,TSU,1,True,2023-11-04 18:47:22.834,20,Sprint Race,São Paulo Grand Prix
0 days 01:13:51.754000,22,0 days 00:01:16.509000,13.0,,,0 days 00:00:19.625000,0 days 00:00:39.730000,0 days 00:00:17.154000,0 days 01:12:54.870000,0 days 01:13:34.600000,0 days 01:13:51.754000,310.0,244.0,328.0,305.0,False,SOFT,13.0,True,1,0 days 01:12:35.245000,AlphaTauri,TSU,1,True,2023-11-04 18:48:39.240,20,Sprint Race,São Paulo Grand Prix
0 days 01:15:08.520000,22,0 days 00:01:16.766000,14.0,,,0 days 00:00:19.776000,0 days 00:00:39.807000,0 days 00:00:17.183000,0 days 01:14:11.530000,0 days 01:14:51.337000,0 days 01:15:08.520000,315.0,242.0,328.0,297.0,False,SOFT,14.0,True,1,0 days 01:13:51.754000,AlphaTauri,TSU,1,True,2023-11-04 18:49:55.749,20,Sprint Race,São Paulo Grand Prix
0 days 01:16:25.259000,22,0 days 00:01:16.739000,15.0,,,0 days 00:00:19.861000,0 days 00:00:39.718000,0 days 00:00:17.160000,0 days 01:15:28.381000,0 days 01:16:08.099000,0 days 01:16:25.259000,317.0,244.0,328.0,306.0,False,SOFT,15.0,True,1,0 days 01:15:08.520000,AlphaTauri,TSU,1,True,2023-11-04 18:51:12.515,20,Sprint Race,São Paulo Grand Prix
0 days 01:17:41.889000,22,0 days 00:01:16.630000,16.0,,,0 days 00:00:19.746000,0 days 00:00:39.751000,0 days 00:00:17.133000,0 days 01:16:45.005000,0 days 01:17:24.756000,0 days 01:17:41.889000,318.0,241.0,329.0,302.0,False,SOFT,16.0,True,1,0 days 01:16:25.259000,AlphaTauri,TSU,1,True,2023-11-04 18:52:29.254,20,Sprint Race,São Paulo Grand Prix
0 days 01:18:58.435000,22,0 days 00:01:16.546000,17.0,,,0 days 00:00:19.601000,0 days 00:00:39.723000,0 days 00:00:17.222000,0 days 01:18:01.490000,0 days 01:18:41.213000,0 days 01:18:58.435000,324.0,244.0,329.0,311.0,False,SOFT,17.0,True,1,0 days 01:17:41.889000,AlphaTauri,TSU,1,True,2023-11-04 18:53:45.884,20,Sprint Race,São Paulo Grand Prix
0 days 01:20:15.315000,22,0 days 00:01:16.880000,18.0,,,0 days 00:00:19.735000,0 days 00:00:39.869000,0 days 00:00:17.276000,0 days 01:19:18.170000,0 days 01:19:58.039000,0 days 01:20:15.315000,322.0,244.0,314.0,303.0,False,SOFT,18.0,True,1,0 days 01:18:58.435000,AlphaTauri,TSU,1,True,2023-11-04 18:55:02.430,20,Sprint Race,São Paulo Grand Prix
0 days 01:21:31.684000,22,0 days 00:01:16.369000,19.0,,,0 days 00:00:19.769000,0 days 00:00:39.508000,0 days 00:00:17.092000,0 days 01:20:35.084000,0 days 01:21:14.592000,0 days 01:21:31.684000,310.0,245.0,329.0,305.0,False,SOFT,19.0,True,1,0 days 01:20:15.315000,AlphaTauri,TSU,1,True,2023-11-04 18:56:19.310,20,Sprint Race,São Paulo Grand Prix
0 days 01:22:48.186000,22,0 days 00:01:16.502000,20.0,,,0 days 00:00:19.689000,0 days 00:00:39.734000,0 days 00:00:17.079000,0 days 01:21:51.373000,0 days 01:22:31.107000,0 days 01:22:48.186000,318.0,247.0,331.0,308.0,False,SOFT,20.0,True,1,0 days 01:21:31.684000,AlphaTauri,TSU,1,True,2023-11-04 18:57:35.679,20,Sprint Race,São Paulo Grand Prix
0 days 01:24:05.467000,22,0 days 00:01:17.281000,21.0,,,0 days 00:00:19.735000,0 days 00:00:40.279000,0 days 00:00:17.267000,0 days 01:23:07.921000,0 days 01:23:48.200000,0 days 01:24:05.467000,,243.0,330.0,312.0,False,SOFT,21.0,True,1,0 days 01:22:48.186000,AlphaTauri,TSU,1,True,2023-11-04 18:58:52.181,20,Sprint Race,São Paulo Grand Prix
0 days 01:25:21.597000,22,0 days 00:01:16.130000,22.0,,,0 days 00:00:19.626000,0 days 00:00:39.170000,0 days 00:00:17.334000,0 days 01:24:25.093000,0 days 01:25:04.263000,0 days 01:25:21.597000,308.0,245.0,313.0,306.0,False,SOFT,22.0,True,1,0 days 01:24:05.467000,AlphaTauri,TSU,1,True,2023-11-04 19:00:09.462,20,Sprint Race,São Paulo Grand Prix
0 days 01:26:37.687000,22,0 days 00:01:16.090000,23.0,,,0 days 00:00:19.671000,0 days 00:00:38.997000,0 days 00:00:17.422000,0 days 01:25:41.268000,0 days 01:26:20.265000,0 days 01:26:37.687000,,251.0,313.0,,False,SOFT,23.0,True,1,0 days 01:25:21.597000,AlphaTauri,TSU,1,True,2023-11-04 19:01:25.592,20,Sprint Race,São Paulo Grand Prix
0 days 01:27:53.641000,22,0 days 00:01:15.954000,24.0,,,0 days 00:00:19.731000,0 days 00:00:39.164000,0 days 00:00:17.059000,0 days 01:26:57.418000,0 days 01:27:36.582000,0 days 01:27:53.641000,,248.0,328.0,303.0,False,SOFT,24.0,True,1,0 days 01:26:37.687000,AlphaTauri,TSU,1,True,2023-11-04 19:02:41.682,20,Sprint Race,São Paulo Grand Prix
0 days 00:58:37.861000,44,,1.0,0 days 00:25:52.275000,,,0 days 00:00:38.926000,0 days 00:00:17.298000,,0 days 00:58:20.582000,0 days 00:58:37.863000,312.0,254.0,305.0,211.0,False,SOFT,4.0,False,1,0 days 00:57:16.942000,Mercedes,HAM,1,False,2023-11-04 18:33:20.937,20,Sprint Race,São Paulo Grand Prix
0 days 00:59:53.137000,44,0 days 00:01:15.276000,2.0,,,0 days 00:00:19.480000,0 days 00:00:38.631000,0 days 00:00:17.165000,0 days 00:58:57.341000,0 days 00:59:35.972000,0 days 00:59:53.137000,325.0,256.0,322.0,301.0,True,SOFT,5.0,False,1,0 days 00:58:37.861000,Mercedes,HAM,1,True,2023-11-04 18:34:41.856,20,Sprint Race,São Paulo Grand Prix
0 days 01:01:08.609000,44,0 days 00:01:15.472000,3.0,,,0 days 00:00:19.336000,0 days 00:00:38.876000,0 days 00:00:17.260000,0 days 01:00:12.473000,0 days 01:00:51.349000,0 days 01:01:08.609000,315.0,249.0,300.0,324.0,False,SOFT,6.0,False,1,0 days 00:59:53.137000,Mercedes,HAM,1,True,2023-11-04 18:35:57.132,20,Sprint Race,São Paulo Grand Prix
0 days 01:02:25.338000,44,0 days 00:01:16.729000,4.0,,,0 days 00:00:20.050000,0 days 00:00:39.543000,0 days 00:00:17.136000,0 days 01:01:28.659000,0 days 01:02:08.202000,0 days 01:02:25.338000,,254.0,322.0,288.0,False,SOFT,7.0,False,1,0 days 01:01:08.609000,Mercedes,HAM,1,True,2023-11-04 18:37:12.604,20,Sprint Race,São Paulo Grand Prix
0 days 01:03:41.179000,44,0 days 00:01:15.841000,5.0,,,0 days 00:00:19.445000,0 days 00:00:39.061000,0 days 00:00:17.335000,0 days 01:02:44.783000,0 days 01:03:23.844000,0 days 01:03:41.179000,,250.0,304.0,301.0,False,SOFT,8.0,False,1,0 days 01:02:25.338000,Mercedes,HAM,1,True,2023-11-04 18:38:29.333,20,Sprint Race,São Paulo Grand Prix
0 days 01:04:56.931000,44,0 days 00:01:15.752000,6.0,,,0 days 00:00:19.640000,0 days 00:00:38.713000,0 days 00:00:17.399000,0 days 01:04:00.819000,0 days 01:04:39.532000,0 days 01:04:56.931000,300.0,258.0,302.0,289.0,False,SOFT,9.0,False,1,0 days 01:03:41.179000,Mercedes,HAM,1,True,2023-11-04 18:39:45.174,20,Sprint Race,São Paulo Grand Prix
0 days 01:06:12.635000,44,0 days 00:01:15.704000,7.0,,,0 days 00:00:19.713000,0 days 00:00:38.580000,0 days 00:00:17.411000,0 days 01:05:16.644000,0 days 01:05:55.224000,0 days 01:06:12.635000,294.0,255.0,302.0,291.0,False,SOFT,10.0,False,1,0 days 01:04:56.931000,Mercedes,HAM,1,True,2023-11-04 18:41:00.926,20,Sprint Race,São Paulo Grand Prix
0 days 01:07:28.334000,44,0 days 00:01:15.699000,8.0,,,0 days 00:00:19.623000,0 days 00:00:38.591000,0 days 00:00:17.485000,0 days 01:06:32.258000,0 days 01:07:10.849000,0 days 01:07:28.334000,299.0,253.0,304.0,289.0,False,SOFT,11.0,False,1,0 days 01:06:12.635000,Mercedes,HAM,1,True,2023-11-04 18:42:16.630,20,Sprint Race,São Paulo Grand Prix
0 days 01:08:44.151000,44,0 days 00:01:15.817000,9.0,,,0 days 00:00:19.711000,0 days 00:00:38.628000,0 days 00:00:17.478000,0 days 01:07:48.045000,0 days 01:08:26.673000,0 days 01:08:44.151000,296.0,252.0,304.0,285.0,False,SOFT,12.0,False,1,0 days 01:07:28.334000,Mercedes,HAM,1,True,2023-11-04 18:43:32.329,20,Sprint Race,São Paulo Grand Prix
0 days 01:10:00.308000,44,0 days 00:01:16.157000,10.0,,,0 days 00:00:19.857000,0 days 00:00:38.726000,0 days 00:00:17.574000,0 days 01:09:04.008000,0 days 01:09:42.734000,0 days 01:10:00.308000,301.0,256.0,304.0,296.0,False,SOFT,13.0,False,1,0 days 01:08:44.151000,Mercedes,HAM,1,True,2023-11-04 18:44:48.146,20,Sprint Race,São Paulo Grand Prix
0 days 01:11:16.383000,44,0 days 00:01:16.075000,11.0,,,0 days 00:00:19.724000,0 days 00:00:38.841000,0 days 00:00:17.510000,0 days 01:10:20.032000,0 days 01:10:58.873000,0 days 01:11:16.383000,300.0,252.0,303.0,294.0,False,SOFT,14.0,False,1,0 days 01:10:00.308000,Mercedes,HAM,1,True,2023-11-04 18:46:04.303,20,Sprint Race,São Paulo Grand Prix
0 days 01:12:32.543000,44,0 days 00:01:16.160000,12.0,,,0 days 00:00:19.788000,0 days 00:00:38.834000,0 days 00:00:17.538000,0 days 01:11:36.171000,0 days 01:12:15.005000,0 days 01:12:32.543000,299.0,254.0,304.0,288.0,False,SOFT,15.0,False,1,0 days 01:11:16.383000,Mercedes,HAM,1,True,2023-11-04 18:47:20.378,20,Sprint Race,São Paulo Grand Prix
0 days 01:13:48.689000,44,0 days 00:01:16.146000,13.0,,,0 days 00:00:19.806000,0 days 00:00:38.814000,0 days 00:00:17.526000,0 days 01:12:52.349000,0 days 01:13:31.163000,0 days 01:13:48.689000,,251.0,305.0,292.0,False,SOFT,16.0,False,1,0 days 01:12:32.543000,Mercedes,HAM,1,True,2023-11-04 18:48:36.538,20,Sprint Race,São Paulo Grand Prix
0 days 01:15:05.486000,44,0 days 00:01:16.797000,14.0,,,0 days 00:00:19.912000,0 days 00:00:39.196000,0 days 00:00:17.689000,0 days 01:14:08.601000,0 days 01:14:47.797000,0 days 01:15:05.486000,300.0,254.0,304.0,298.0,False,SOFT,17.0,False,1,0 days 01:13:48.689000,Mercedes,HAM,1,True,2023-11-04 18:49:52.684,20,Sprint Race,São Paulo Grand Prix
0 days 01:16:22.485000,44,0 days 00:01:16.999000,15.0,,,0 days 00:00:20.192000,0 days 00:00:39.309000,0 days 00:00:17.498000,0 days 01:15:25.678000,0 days 01:16:04.987000,0 days 01:16:22.485000,302.0,249.0,304.0,297.0,False,SOFT,18.0,False,1,0 days 01:15:05.486000,Mercedes,HAM,1,True,2023-11-04 18:51:09.481,20,Sprint Race,São Paulo Grand Prix
0 days 01:17:39.056000,44,0 days 00:01:16.571000,16.0,,,0 days 00:00:19.885000,0 days 00:00:39.241000,0 days 00:00:17.445000,0 days 01:16:42.370000,0 days 01:17:21.611000,0 days 01:17:39.056000,300.0,251.0,305.0,290.0,False,SOFT,19.0,False,1,0 days 01:16:22.485000,Mercedes,HAM,1,True,2023-11-04 18:52:26.480,20,Sprint Race,São Paulo Grand Prix
0 days 01:18:55.965000,44,0 days 00:01:16.909000,17.0,,,0 days 00:00:19.968000,0 days 00:00:39.434000,0 days 00:00:17.507000,0 days 01:17:59.024000,0 days 01:18:38.458000,0 days 01:18:55.965000,302.0,252.0,304.0,292.0,False,SOFT,20.0,False,1,0 days 01:17:39.056000,Mercedes,HAM,1,True,2023-11-04 18:53:43.051,20,Sprint Race,São Paulo Grand Prix
0 days 01:20:12.618000,44,0 days 00:01:16.653000,18.0,,,0 days 00:00:19.907000,0 days 00:00:39.222000,0 days 00:00:17.524000,0 days 01:19:15.872000,0 days 01:19:55.094000,0 days 01:20:12.618000,301.0,251.0,304.0,293.0,False,SOFT,21.0,False,1,0 days 01:18:55.965000,Mercedes,HAM,1,True,2023-11-04 18:54:59.960,20,Sprint Race,São Paulo Grand Prix
0 days 01:21:29.921000,44,0 days 00:01:17.303000,19.0,,,0 days 00:00:20.132000,0 days 00:00:39.370000,0 days 00:00:17.801000,0 days 01:20:32.750000,0 days 01:21:12.120000,0 days 01:21:29.921000,,250.0,303.0,,False,SOFT,22.0,False,1,0 days 01:20:12.618000,Mercedes,HAM,1,True,2023-11-04 18:56:16.613,20,Sprint Race,São Paulo Grand Prix
0 days 01:22:47.111000,44,0 days 00:01:17.190000,20.0,,,0 days 00:00:20.126000,0 days 00:00:39.381000,0 days 00:00:17.683000,0 days 01:21:50.047000,0 days 01:22:29.428000,0 days 01:22:47.111000,300.0,249.0,304.0,296.0,False,SOFT,23.0,False,1,0 days 01:21:29.921000,Mercedes,HAM,1,True,2023-11-04 18:57:33.916,20,Sprint Race,São Paulo Grand Prix
0 days 01:24:05.560000,44,0 days 00:01:18.449000,21.0,,,0 days 00:00:20.755000,0 days 00:00:40.036000,0 days 00:00:17.658000,0 days 01:23:07.866000,0 days 01:23:47.902000,0 days 01:24:05.560000,317.0,250.0,304.0,298.0,False,SOFT,24.0,False,1,0 days 01:22:47.111000,Mercedes,HAM,1,True,2023-11-04 18:58:51.106,20,Sprint Race,São Paulo Grand Prix
0 days 01:25:23.401000,44,0 days 00:01:17.841000,22.0,,,0 days 00:00:20.344000,0 days 00:00:39.748000,0 days 00:00:17.749000,0 days 01:24:25.904000,0 days 01:25:05.652000,0 days 01:25:23.401000,,250.0,306.0,293.0,False,SOFT,25.0,False,1,0 days 01:24:05.560000,Mercedes,HAM,1,True,2023-11-04 19:00:09.555,20,Sprint Race,São Paulo Grand Prix
0 days 01:26:41.079000,44,0 days 00:01:17.678000,23.0,,,0 days 00:00:20.201000,0 days 00:00:39.706000,0 days 00:00:17.771000,0 days 01:25:43.602000,0 days 01:26:23.308000,0 days 01:26:41.079000,300.0,245.0,304.0,301.0,False,SOFT,26.0,False,1,0 days 01:25:23.401000,Mercedes,HAM,1,True,2023-11-04 19:01:27.396,20,Sprint Race,São Paulo Grand Prix
0 days 01:27:59.139000,44,0 days 00:01:18.060000,24.0,,,0 days 00:00:20.286000,0 days 00:00:39.964000,0 days 00:00:17.810000,0 days 01:27:01.365000,0 days 01:27:41.329000,0 days 01:27:59.139000,296.0,247.0,304.0,304.0,False,SOFT,27.0,False,1,0 days 01:26:41.079000,Mercedes,HAM,1,True,2023-11-04 19:02:45.074,20,Sprint Race,São Paulo Grand Prix
0 days 00:58:39.550000,55,,1.0,0 days 00:25:57.978000,,,0 days 00:00:39.654000,0 days 00:00:17.035000,,0 days 00:58:22.535000,0 days 00:58:39.550000,310.0,246.0,317.0,239.0,False,SOFT,4.0,False,1,0 days 00:57:16.942000,Ferrari,SAI,1,False,2023-11-04 18:33:20.937,20,Sprint Race,São Paulo Grand Prix
0 days 00:59:55.262000,55,0 days 00:01:15.712000,2.0,,,0 days 00:00:19.656000,0 days 00:00:39.122000,0 days 00:00:16.934000,0 days 00:58:59.206000,0 days 00:59:38.328000,0 days 00:59:55.262000,326.0,244.0,335.0,301.0,False,SOFT,5.0,False,1,0 days 00:58:39.550000,Ferrari,SAI,1,True,2023-11-04 18:34:43.545,20,Sprint Race,São Paulo Grand Prix
0 days 01:01:10.624000,55,0 days 00:01:15.362000,3.0,,,0 days 00:00:19.345000,0 days 00:00:39.194000,0 days 00:00:16.823000,0 days 01:00:14.607000,0 days 01:00:53.801000,0 days 01:01:10.624000,327.0,246.0,338.0,308.0,True,SOFT,6.0,False,1,0 days 00:59:55.262000,Ferrari,SAI,1,True,2023-11-04 18:35:59.257,20,Sprint Race,São Paulo Grand Prix
0 days 01:02:27.103000,55,0 days 00:01:16.479000,4.0,,,0 days 00:00:19.551000,0 days 00:00:39.838000,0 days 00:00:17.090000,0 days 01:01:30.175000,0 days 01:02:10.013000,0 days 01:02:27.103000,318.0,241.0,334.0,316.0,False,SOFT,7.0,False,1,0 days 01:01:10.624000,Ferrari,SAI,1,True,2023-11-04 18:37:14.619,20,Sprint Race,São Paulo Grand Prix
0 days 01:03:43.128000,55,0 days 00:01:16.025000,5.0,,,0 days 00:00:19.494000,0 days 00:00:39.467000,0 days 00:00:17.064000,0 days 01:02:46.597000,0 days 01:03:26.064000,0 days 01:03:43.128000,321.0,241.0,333.0,308.0,False,SOFT,8.0,False,1,0 days 01:02:27.103000,Ferrari,SAI,1,True,2023-11-04 18:38:31.098,20,Sprint Race,São Paulo Grand Prix
0 days 01:04:59.231000,55,0 days 00:01:16.103000,6.0,,,0 days 00:00:19.629000,0 days 00:00:39.338000,0 days 00:00:17.136000,0 days 01:04:02.757000,0 days 01:04:42.095000,0 days 01:04:59.231000,317.0,249.0,327.0,304.0,False,SOFT,9.0,False,1,0 days 01:03:43.128000,Ferrari,SAI,1,True,2023-11-04 18:39:47.123,20,Sprint Race,São Paulo Grand Prix
0 days 01:06:15.216000,55,0 days 00:01:15.985000,7.0,,,0 days 00:00:19.643000,0 days 00:00:39.108000,0 days 00:00:17.234000,0 days 01:05:18.874000,0 days 01:05:57.982000,0 days 01:06:15.216000,316.0,244.0,327.0,307.0,False,SOFT,10.0,False,1,0 days 01:04:59.231000,Ferrari,SAI,1,True,2023-11-04 18:41:03.226,20,Sprint Race,São Paulo Grand Prix
0 days 01:07:31.362000,55,0 days 00:01:16.146000,8.0,,,0 days 00:00:19.609000,0 days 00:00:39.177000,0 days 00:00:17.360000,0 days 01:06:34.825000,0 days 01:07:14.002000,0 days 01:07:31.362000,317.0,241.0,314.0,305.0,False,SOFT,11.0,False,1,0 days 01:06:15.216000,Ferrari,SAI,1,True,2023-11-04 18:42:19.211,20,Sprint Race,São Paulo Grand Prix
0 days 01:08:47.337000,55,0 days 00:01:15.975000,9.0,,,0 days 00:00:19.769000,0 days 00:00:39.098000,0 days 00:00:17.108000,0 days 01:07:51.131000,0 days 01:08:30.229000,0 days 01:08:47.337000,302.0,245.0,327.0,,False,SOFT,12.0,False,1,0 days 01:07:31.362000,Ferrari,SAI,1,True,2023-11-04 18:43:35.357,20,Sprint Race,São Paulo Grand Prix
0 days 01:10:03.855000,55,0 days 00:01:16.518000,10.0,,,0 days 00:00:19.907000,0 days 00:00:39.304000,0 days 00:00:17.307000,0 days 01:09:07.244000,0 days 01:09:46.548000,0 days 01:10:03.855000,299.0,241.0,312.0,294.0,False,SOFT,13.0,False,1,0 days 01:08:47.337000,Ferrari,SAI,1,True,2023-11-04 18:44:51.332,20,Sprint Race,São Paulo Grand Prix
